#,Visible?,Starred?,Bio View:1107 Proteins in 1006 Clusters,Accession Number,Molecular Weight,Protein Grouping Ambiguity,Fisher's Exact Test (p-value)*(p < 0.00375),Quantitative Profile,C1,PX1-I,PX2,PX1-P
,TRUE,Empty,Isoform 3 of 60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens OX=9606 GN=TROVE2,sp|P10155-3|RO60_HUMAN (+3),58 kDa,,0.35,[],10,3,6,5
,TRUE,Empty,Cluster of Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1 (A0A087X0Z7_HUMAN),A0A087X0Z7_HUMAN [4],43 kDa,TRUE,0.41,[],8,3,12,1
,TRUE,Empty,    Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1,A0A087X0Z7_HUMAN (+3),43 kDa,TRUE,0.44,[],8,3,12,1
,TRUE,Empty,Cluster of Nucleoredoxin (Fragment) OS=Homo sapiens OX=9606 GN=NXN PE=1 SV=1 (I3L4V6_HUMAN),I3L4V6_HUMAN,26 kDa,TRUE,0.5,[],,,2,7
,TRUE,Empty,    Nucleoredoxin OS=Homo sapiens OX=9606 GN=NXN PE=1 SV=2,sp|Q6DKJ4|NXN_HUMAN,48 kDa,TRUE,0.5,[],,,2,7
,TRUE,Empty,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=1,B4DUC8_HUMAN,33 kDa,,0.072,[],10,1,2,11
,TRUE,Empty,Intercellular adhesion molecule 1 OS=Homo sapiens OX=9606 GN=ICAM1 PE=1 SV=2,ICAM1_HUMAN,58 kDa,,0.23,[],9,3,5,7
,TRUE,Empty,"Isoform Cytoplasmic of Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR",sp|P00390-2|GSHR_HUMAN (+1),52 kDa,,0.23,[],8,3,4,9
,TRUE,Empty,Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4,sp|P04217|A1BG_HUMAN,54 kDa,,0.23,[],8,9,3,4
,TRUE,Empty,Isoform 2 of Kinectin OS=Homo sapiens OX=9606 GN=KTN1,sp|Q86UP2-2|KTN1_HUMAN (+3),150 kDa,,0.18,[],9,8,4,3
,TRUE,Empty,Sulfotransferase (Fragment) OS=Homo sapiens OX=9606 GN=SULT1A1 PE=1 SV=1,H3BRY5_HUMAN (+1),33 kDa,,0.35,[],4,8,,12
,TRUE,Empty,CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=1,F8VPD4_HUMAN (+1),236 kDa,,0.28,[],7,7,4,4
,TRUE,Empty,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1,A0A087WUV8_HUMAN (+5),21 kDa,,0.32,[],4,4,9,7
,TRUE,Empty,Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=1,A0A087X0T8_HUMAN (+8),39 kDa,,0.3,[],,8,8,8
,TRUE,Empty,Ribose-phosphate pyrophosphokinase OS=Homo sapiens OX=9606 GN=PRPS1 PE=1 SV=1,A0A2R8Y7H4_HUMAN (+5),35 kDa,,0.56,[],4,4,5,9
,TRUE,Empty,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1,S10A8_HUMAN,11 kDa,,0.48,[],6,1,6,11
,TRUE,Empty,Isoform 2 of 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST,sp|P25325-2|THTM_HUMAN (+1),35 kDa,,0.28,[],6,6,3,9
,TRUE,Empty,60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,RL34_HUMAN,13 kDa,,0.49,[],4,0,7,8
,TRUE,Empty,"Isoform 3 of Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD",sp|P09622-3|DLDH_HUMAN (+1),49 kDa,,0.55,[],6,1,7,9
,TRUE,Empty,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,XPO1_HUMAN,123 kDa,,0.41,[],7,3,6,4
,TRUE,Empty,Glycogenin-1 (Fragment) OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=8,C9JQ42_HUMAN (+4),30 kDa,,0.5,[],2,11,1,6
,TRUE,Empty,Phosphatidate cytidylyltransferase 2 OS=Homo sapiens OX=9606 GN=CDS2 PE=1 SV=1,CDS2_HUMAN,51 kDa,,0.49,[],5,4,6,8
,TRUE,Empty,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Homo sapiens OX=9606 GN=COX7A2L PE=1 SV=2",COX7R_HUMAN (+2),13 kDa,,0.53,[],9,1,10,3
,TRUE,Empty,C-type mannose receptor 2 OS=Homo sapiens OX=9606 GN=MRC2 PE=1 SV=2,MRC2_HUMAN,167 kDa,,0.35,[],6,7,4,5
,TRUE,Empty,Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens OX=9606 GN=TOMM22 PE=1 SV=3,TOM22_HUMAN,16 kDa,,0.55,[],6,4,7,6
,TRUE,Empty,Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,sp|P17655|CAN2_HUMAN,80 kDa,,0.28,[],5,,,17
,TRUE,Empty,Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15,sp|Q15121-2|PEA15_HUMAN (+1),17 kDa,,0.23,[],8,4,4,7
,TRUE,Empty,Isoform SM-B of Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB,sp|P14678-2|RSMB_HUMAN,24 kDa,,0.42,[],5,4,3,4
,TRUE,Empty,Cluster of Isoform 2 of Caveolin-1 OS=Homo sapiens OX=9606 GN=CAV1 (sp|Q03135-2|CAV1_HUMAN),sp|Q03135-2|CAV1_HUMAN,17 kDa,TRUE,0.13,[],8,8,1,4
,TRUE,Empty,    Isoform 2 of Caveolin-1 OS=Homo sapiens OX=9606 GN=CAV1,sp|Q03135-2|CAV1_HUMAN,17 kDa,TRUE,0.17,[],8,8,,
,TRUE,Empty,Cluster of Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens OX=9606 GN=SLC25A12 (sp|O75746-2|CMC1_HUMAN),sp|O75746-2|CMC1_HUMAN [4],63 kDa,TRUE,0.12,[],14,,7,
,TRUE,Empty,    Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens OX=9606 GN=SLC25A12,sp|O75746-2|CMC1_HUMAN (+1),63 kDa,TRUE,0.23,[],13,,6,
,TRUE,Empty,    Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens OX=9606 GN=SLC25A13,sp|Q9UJS0-2|CMC2_HUMAN (+1),74 kDa,TRUE,0.35,[],9,,2,
,TRUE,Empty,ADP-ribosylation factor-like protein 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1,ARL8A_HUMAN,21 kDa,TRUE,0.093,[],18,12,36,25
,TRUE,Empty,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,CAN1_HUMAN,82 kDa,,0.17,[],7,3,,12
,TRUE,Empty,Calcineurin B homologous protein 1 OS=Homo sapiens OX=9606 GN=CHP1 PE=1 SV=3,CHP1_HUMAN,22 kDa,,0.13,[],3,4,12,3
,TRUE,Empty,Isoform 2 of A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12,sp|Q02952-2|AKA12_HUMAN (+2),182 kDa,,0.0018,"Control high, PEX eye - bi low",21,,,1
,TRUE,Empty,Isoform 2 of Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1,sp|Q9NPH2-2|INO1_HUMAN (+2),47 kDa,,0.55,[],6,,7,8
,TRUE,Empty,60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=1,H0YKD8_HUMAN (+3),19 kDa,,0.5,[],,9,4,6
,TRUE,Empty,Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1,A0A0B4J2C3_HUMAN (+2),23 kDa,,0.5,[],,3,4,15
,TRUE,Empty,NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1,B4DLR8_HUMAN (+5),23 kDa,,0.038,[],12,2,,7
,TRUE,Empty,GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1,sp|Q9NR31|SAR1A_HUMAN,22 kDa,,0.37,[],3,4,7,8
,TRUE,Empty,Cluster of Isoform 2 of Peripherin OS=Homo sapiens OX=9606 GN=PRPH (sp|P41219-2|PERI_HUMAN),sp|P41219-2|PERI_HUMAN [2],54 kDa,TRUE,0.22,[],64,123,73,56
,TRUE,Empty,    Isoform 2 of Peripherin OS=Homo sapiens OX=9606 GN=PRPH,sp|P41219-2|PERI_HUMAN (+1),54 kDa,TRUE,0.32,[],64,123,73,56
,TRUE,Empty,Cluster of Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=1 (E7ESI2_HUMAN),E7ESI2_HUMAN [5],27 kDa,TRUE,0.42,[],5,4,4,9
,TRUE,Empty,    Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=1,E7ESI2_HUMAN (+3),27 kDa,TRUE,0.5,[],2,4,4,9
,TRUE,Empty,    Cyclin-dependent-like kinase 5 OS=Homo sapiens OX=9606 GN=CDK5 PE=1 SV=3,sp|Q00535|CDK5_HUMAN,33 kDa,TRUE,0.42,[],4,,,
,TRUE,Empty,Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2,CALL5_HUMAN,16 kDa,,0.008,[],,,20,
,TRUE,Empty,"Isoform 2 of Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2",sp|P48735-2|IDHP_HUMAN (+1),45 kDa,TRUE,0.081,[],14,,5,10
,TRUE,Empty,60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2,RL3_HUMAN,46 kDa,,0.5,[],1,8,3,6
,TRUE,Empty,Fibroblast growth factor OS=Homo sapiens OX=9606 GN=FGF2 PE=1 SV=1,A0A0A0MQV6_HUMAN (+4),31 kDa,,0.58,[],,12,3,6
,TRUE,Empty,Mitochondrial carrier homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=MTCH1 PE=1 SV=1,H0Y8C3_HUMAN (+2),43 kDa,,0.56,[],4,6,5,6
,TRUE,Empty,MICOS complex subunit (Fragment) OS=Homo sapiens OX=9606 GN=APOO PE=1 SV=1,H7C1U8_HUMAN (+2),20 kDa,,0.35,[],6,7,4,4
,TRUE,Empty,Cellular retinoic acid-binding protein 2 OS=Homo sapiens OX=9606 GN=CRABP2 PE=1 SV=2,RABP2_HUMAN,16 kDa,,0.57,[],5,,4,12
,TRUE,Empty,Isoform 2 of 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11,sp|O00231-2|PSD11_HUMAN (+1),48 kDa,,0.35,[],6,,4,8
,TRUE,Empty,Collagen alpha-1(IV) chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4,CO4A1_HUMAN,161 kDa,,0.16,[],3,3,13,
,TRUE,Empty,HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1,H3BQZ7_HUMAN (+1),85 kDa,,0.42,[],3,8,2,6
,TRUE,Empty,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1,RS6_HUMAN,29 kDa,,0.44,[],4,,7,9
,TRUE,Empty,Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4,SFXN1_HUMAN,36 kDa,,0.31,[],3,4,8,2
,TRUE,Empty,Isoform 2 of Delta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCD,sp|Q92629-2|SGCD_HUMAN (+2),32 kDa,,0.5,[],2,1,6,8
,TRUE,Empty,Eukaryotic translation initiation factor 3 subunit E (Fragment) OS=Homo sapiens OX=9606 GN=EIF3E PE=1 SV=1,E5RHS5_HUMAN (+1),27 kDa,,0.56,[],4,,5,10
,TRUE,Empty,Serum amyloid A protein OS=Homo sapiens OX=9606 GN=SAA1 PE=1 SV=1,E9PQD6_HUMAN (+1),14 kDa,,0.041,[],13,,3,4
,TRUE,Empty,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DBT PE=1 SV=3",ODB2_HUMAN,53 kDa,,0.41,[],7,2,7,3
,TRUE,Empty,Tax1-binding protein 3 OS=Homo sapiens OX=9606 GN=TAX1BP3 PE=1 SV=2,TX1B3_HUMAN,14 kDa,,0.5,[],,4,,15
,TRUE,Empty,Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1,sp|Q9UI30|TR112_HUMAN,14 kDa,,0.22,[],6,13,,1
,TRUE,Empty,"Isoform 2 of GTP:AMP phosphotransferase AK3, mitochondrial OS=Homo sapiens OX=9606 GN=AK3",sp|Q9UIJ7-2|KAD3_HUMAN (+1),18 kDa,,0.43,[],2,4,5,9
,TRUE,Empty,"Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta, isoform CRA_e OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=1",D6R938_HUMAN (+12),56 kDa,,0.35,[],4,2,1,8
,TRUE,Empty,"Isoform Cytoplasmic of Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH",sp|P07954-2|FUMH_HUMAN (+1),50 kDa,,0.053,[],11,,2,6
,TRUE,Empty,Isoform 2 of Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens OX=9606 GN=EIF3B,sp|P55884-2|EIF3B_HUMAN (+1),99 kDa,,0.42,[],4,7,3,4
,TRUE,Empty,Isoform 2 of Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2,sp|P61160-2|ARP2_HUMAN (+1),45 kDa,,0.22,[],6,3,0,9
,TRUE,Empty,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,sp|Q06323|PSME1_HUMAN,29 kDa,,0.35,[],6,,4,9
,TRUE,Empty,Inter-alpha-trypsin inhibitor heavy chain H5 OS=Homo sapiens OX=9606 GN=ITIH5 PE=1 SV=1,A0A096LP62_HUMAN (+3),81 kDa,,0.37,[],3,1,7,
,TRUE,Empty,Pyridoxal phosphate homeostasis protein (Fragment) OS=Homo sapiens OX=9606 GN=PLPBP PE=1 SV=1,E5RFX7_HUMAN (+2),15 kDa,,0.35,[],4,8,,7
,TRUE,Empty,Importin-5 (Fragment) OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=1,H0Y8C6_HUMAN (+3),124 kDa,,0.42,[],5,1,4,6
,TRUE,Empty,Signal peptidase complex catalytic subunit SEC11 OS=Homo sapiens OX=9606 GN=SEC11A PE=1 SV=1,H0YNG3_HUMAN (+3),19 kDa,,0.13,[],8,,,9
,TRUE,Empty,Latexin OS=Homo sapiens OX=9606 GN=LXN PE=1 SV=2,LXN_HUMAN,26 kDa,,0.13,[],8,4,0,6
,TRUE,Empty,Cancer-related nucleoside-triphosphatase OS=Homo sapiens OX=9606 GN=NTPCR PE=1 SV=1,NTPCR_HUMAN (+1),21 kDa,,0.3,[],,6,7,6
,TRUE,Empty,Pirin OS=Homo sapiens OX=9606 GN=PIR PE=1 SV=1,PIR_HUMAN,32 kDa,,0.24,[],1,,9,9
,TRUE,Empty,Isoform 2 of Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1,sp|Q01081-2|U2AF1_HUMAN (+1),28 kDa,,0.31,[],3,,8,8
,TRUE,Empty,Derlin OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1,B4E1G1_HUMAN (+2),17 kDa,,0.51,[],3,4,5,5
,TRUE,Empty,ATPase ASNA1 OS=Homo sapiens OX=9606 GN=ASNA1 PE=1 SV=1,A0A087WXS7_HUMAN,37 kDa,,0.35,[],4,7,2,5
,TRUE,Empty,F-box only protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=FBXO2 PE=1 SV=1,A0A286YF37_HUMAN (+1),30 kDa,,0.42,[],5,8,4,1
,TRUE,Empty,"cDNA FLJ51660, highly similar to Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",B4DY09_HUMAN (+1),39 kDa,,0.019,[],14,,1,3
,TRUE,Empty,Ras-related protein Rab-7L1 OS=Homo sapiens OX=9606 GN=RAB29 PE=1 SV=1,sp|O14966|RAB7L_HUMAN,23 kDa,TRUE,0.11,[],8,7,20,14
,TRUE,Empty,Isoform 2 of Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY,sp|P23526-2|SAHH_HUMAN (+1),45 kDa,,0.5,[],2,,1,15
,TRUE,Empty,Glycerol-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=1,F5GYK7_HUMAN (+2),42 kDa,,0.35,[],6,,4,7
,TRUE,Empty,"Aspartyl aminopeptidase, isoform CRA_b OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=1",A0A024R442_HUMAN (+3),52 kDa,,0.28,[],6,3,3,4
,TRUE,Empty,Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=1,A0A087X1G7_HUMAN (+1),18 kDa,,0.51,[],3,,5,10
,TRUE,Empty,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1,A8MXP9_HUMAN (+1),100 kDa,,0.49,[],4,6,4,4
,TRUE,Empty,Synaptic vesicle membrane protein VAT-1 homolog-like OS=Homo sapiens OX=9606 GN=VAT1L PE=1 SV=2,VAT1L_HUMAN,46 kDa,,0.51,[],4,,6,8
,TRUE,Empty,"Isoform 2 of 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH",sp|Q6NVY1-2|HIBCH_HUMAN (+1),38 kDa,,0.23,[],8,2,4,4
,TRUE,Empty,Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7,sp|Q93009-3|UBP7_HUMAN (+1),126 kDa,,0.49,[],5,4,5,4
,TRUE,Empty,Cluster of 60S ribosomal protein L26-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1 (E5RIT6_HUMAN),E5RIT6_HUMAN [7],15 kDa,TRUE,0.43,[],,5,5,7
,TRUE,Empty,    60S ribosomal protein L26-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1,E5RIT6_HUMAN (+5),15 kDa,TRUE,0.5,[],,4,5,7
,TRUE,Empty,    60S ribosomal protein L26 (Fragment) OS=Homo sapiens OX=9606 GN=RPL26 PE=4 SV=1,J3QRC4_HUMAN,16 kDa,TRUE,0.58,[],,3,5,7
,TRUE,Empty,"Cluster of Isoform 2 of Inositol 1,4,5-trisphosphate receptor type 1 OS=Homo sapiens OX=9606 GN=ITPR1 (sp|Q14643-2|ITPR1_HUMAN)",sp|Q14643-2|ITPR1_HUMAN [8],312 kDa,TRUE,0.37,[],2,5,7,0
,TRUE,Empty,"    Isoform 2 of Inositol 1,4,5-trisphosphate receptor type 1 OS=Homo sapiens OX=9606 GN=ITPR1",sp|Q14643-2|ITPR1_HUMAN (+7),312 kDa,TRUE,0.37,[],2,5,7,0
,TRUE,Empty,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=1,A0A087WYS1_HUMAN (+3),57 kDa,,0.36,[],2,,6,9
,TRUE,Empty,"HLA class II histocompatibility antigen, DR alpha chain OS=Homo sapiens OX=9606 GN=HLA-DRA PE=1 SV=1",A0A0G2JH46_HUMAN (+3),26 kDa,,0.36,[],,,6,11
,TRUE,Empty,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 OS=Homo sapiens OX=9606 GN=ENPP1 PE=1 SV=2,ENPP1_HUMAN,105 kDa,,0.12,[],,,11,3
,TRUE,Empty,Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1,HRG_HUMAN,60 kDa,,0.5,[],,8,1,7
,TRUE,Empty,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1,TXD17_HUMAN,14 kDa,,0.35,[],4,3,1,9
,TRUE,Empty,Solute carrier family 12 member 9 OS=Homo sapiens OX=9606 GN=SLC12A9 PE=1 SV=1,sp|Q9BXP2|S12A9_HUMAN,96 kDa,,0.17,[],7,10,,
,TRUE,Empty,Glia maturation factor beta OS=Homo sapiens OX=9606 GN=GMFB PE=1 SV=2,GMFB_HUMAN,17 kDa,,0.098,[],9,,,5
,TRUE,Empty,COP9 signalosome complex subunit 8 OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1,E9PGT6_HUMAN (+3),19 kDa,,0.5,[],2,7,2,1
,TRUE,Empty,Immediate early response 3-interacting protein 1 OS=Homo sapiens OX=9606 GN=IER3IP1 PE=1 SV=1,A0A1W2PNR9_HUMAN (+1),8 kDa,,0.19,[],,,9,8
,TRUE,Empty,Death-associated protein-like 1 OS=Homo sapiens OX=9606 GN=DAPL1 PE=1 SV=2,DAPL1_HUMAN,12 kDa,,0.5,[],,11,,4
,TRUE,Empty,Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1,E9PGT1_HUMAN (+2),26 kDa,,0.35,[],6,4,4,1
,TRUE,Empty,Rho GDP-dissociation inhibitor 2 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGDIB PE=1 SV=1,F5H2R5_HUMAN (+4),10 kDa,,0.17,[],7,6,,4
,TRUE,Empty,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 OS=Homo sapiens OX=9606 GN=GNG2 PE=1 SV=2,GBG2_HUMAN,8 kDa,,0.19,[],,1,9,6
,TRUE,Empty,Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1,PA1B3_HUMAN,26 kDa,,0.17,[],7,6,2,2
,TRUE,Empty,"Isoform 3 of Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHC",sp|Q99643-3|C560_HUMAN (+2),15 kDa,,0.43,[],,,7,10
,TRUE,Empty,Isoform 2 of Retinal dehydrogenase 2 OS=Homo sapiens OX=9606 GN=ALDH1A2,sp|O94788-2|AL1A2_HUMAN (+1),53 kDa,,0.44,[],2,,6,1
,TRUE,Empty,60S ribosomal protein L17 (Fragment) OS=Homo sapiens OX=9606 GN=RPL17 PE=3 SV=6,A0A087WWH0_HUMAN (+7),15 kDa,,0.17,[],7,4,1,1
,TRUE,Empty,Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2,sp|P81605|DCD_HUMAN,11 kDa,,0.3,[],,,7,9
,TRUE,Empty,Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2,sp|Q9HDC9|APMAP_HUMAN,46 kDa,,0.5,[],1,4,2,9
,TRUE,Empty,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,CAZA1_HUMAN,33 kDa,TRUE,0.42,[],8,12,5,12
,TRUE,Empty,Transmembrane protein 33 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM33 PE=1 SV=1,D6RAA6_HUMAN (+1),25 kDa,,0.57,[],3,4,4,4
,TRUE,Empty,NADPH--cytochrome P450 reductase OS=Homo sapiens OX=9606 GN=POR PE=1 SV=1,E7EMD0_HUMAN (+2),47 kDa,,0.48,[],6,4,6,
,TRUE,Empty,PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4,PDLI1_HUMAN,36 kDa,,0.13,[],9,5,,
,TRUE,Empty,"Isoform 2 of Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1",sp|P42126-2|ECI1_HUMAN (+1),31 kDa,,0.22,[],7,2,3,4
,TRUE,Empty,Isoform 2 of 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6,sp|Q15008-2|PSMD6_HUMAN (+3),41 kDa,,0.28,[],7,5,4,
,TRUE,Empty,Isoform 4 of Transmembrane protein 245 OS=Homo sapiens OX=9606 GN=TMEM245,sp|Q9H330-4|TM245_HUMAN (+1),55 kDa,,0.35,[],6,2,4,4
,TRUE,Empty,Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4,SAP3_HUMAN,21 kDa,,0.5,[],0,2,4,2
,TRUE,Empty,Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1,DPM1_HUMAN (+2),30 kDa,,0.35,[],4,1,0,2
,TRUE,Empty,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3",C1TC_HUMAN (+1),102 kDa,,0.17,[],7,3,1,3
,TRUE,Empty,Caveolae-associated protein 3 OS=Homo sapiens OX=9606 GN=CAVIN3 PE=1 SV=3,CAVN3_HUMAN (+1),28 kDa,,0.55,[],6,2,7,
,TRUE,Empty,Complement factor D OS=Homo sapiens OX=9606 GN=CFD PE=1 SV=5,CFAD_HUMAN (+1),27 kDa,,0.027,[],13,2,,
,TRUE,Empty,Nicastrin (Fragment) OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=1,H0Y6T7_HUMAN (+2),30 kDa,,0.14,[],10,1,4,
,TRUE,Empty,Hippocalcin-like protein 1 OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=3,HPCL1_HUMAN,22 kDa,,0.098,[],9,,3,3
,TRUE,Empty,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1",sp|P55809|SCOT1_HUMAN,56 kDa,,0.23,[],8,,4,3
,TRUE,Empty,ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3,ARF4_HUMAN,21 kDa,TRUE,0.081,[],21,,12,30
,TRUE,Empty,ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2,ARL3_HUMAN,20 kDa,,0.58,[],1,5,3,6
,TRUE,Empty,"Pyruvate carboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=PC PE=1 SV=2",PYC_HUMAN,130 kDa,,0.51,[],3,4,5,2
,TRUE,Empty,Sortilin OS=Homo sapiens OX=9606 GN=SORT1 PE=1 SV=3,sp|Q99523|SORT_HUMAN,92 kDa,,0.49,[],4,2,4,5
,TRUE,Empty,Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Homo sapiens OX=9606 GN=QPRT PE=1 SV=3,NADC_HUMAN,31 kDa,,0.5,[],,2,1,11
,TRUE,Empty,Isoform 2 of T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8,sp|P50990-2|TCPQ_HUMAN (+2),58 kDa,,0.5,[],1,3,,10
,TRUE,Empty,Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3,sp|Q08431|MFGM_HUMAN,43 kDa,,0.55,[],6,,7,1
